distrito,codigo_seccion,habitantes,todos_espanoles,todos_extranjeros,mixto_espanoles_extranjeros
16. Hortaleza,16009,441.0,356.0,34.0,51.0
16. Hortaleza,16011,525.0,445.0,23.0,57.0
16. Hortaleza,16012,329.0,285.0,14.0,30.0
16. Hortaleza,16013,389.0,358.0,8.0,23.0
16. Hortaleza,16014,356.0,319.0,9.0,28.0
16. Hortaleza,16015,492.0,429.0,24.0,39.0
16. Hortaleza,16016,412.0,369.0,14.0,29.0
16. Hortaleza,16017,407.0,369.0,15.0,23.0
16. Hortaleza,16018,342.0,316.0,11.0,15.0
16. Hortaleza,16019,383.0,349.0,11.0,23.0
16. Hortaleza,16020,457.0,413.0,9.0,35.0
16. Hortaleza,16021,466.0,429.0,8.0,29.0
16. Hortaleza,16022,542.0,492.0,20.0,30.0
16. Hortaleza,16024,851.0,747.0,42.0,62.0
16. Hortaleza,16025,916.0,776.0,75.0,65.0
16. Hortaleza,16026,337.0,281.0,24.0,32.0
16. Hortaleza,16027,298.0,258.0,12.0,28.0
16. Hortaleza,16028,403.0,378.0,8.0,17.0
16. Hortaleza,16029,490.0,442.0,18.0,30.0
16. Hortaleza,16030,806.0,710.0,53.0,43.0
16. Hortaleza,16031,507.0,478.0,8.0,21.0
16. Hortaleza,16032,651.0,594.0,28.0,29.0
16. Hortaleza,16033,675.0,562.0,47.0,66.0
16. Hortaleza,16034,829.0,651.0,78.0,100.0
16. Hortaleza,16035,621.0,528.0,41.0,52.0
16. Hortaleza,16036,838.0,730.0,37.0,71.0
16. Hortaleza,16037,435.0,364.0,27.0,44.0
16. Hortaleza,16038,574.0,472.0,46.0,56.0
16. Hortaleza,16039,447.0,348.0,40.0,59.0
16. Hortaleza,16040,824.0,633.0,78.0,113.0
16. Hortaleza,16042,618.0,538.0,24.0,56.0
16. Hortaleza,16043,384.0,312.0,27.0,45.0
16. Hortaleza,16044,439.0,372.0,18.0,49.0
16. Hortaleza,16045,610.0,557.0,21.0,32.0
16. Hortaleza,16046,726.0,647.0,35.0,44.0
16. Hortaleza,16048,884.0,763.0,56.0,65.0
16. Hortaleza,16049,474.0,446.0,6.0,22.0
16. Hortaleza,16050,608.0,540.0,28.0,40.0
16. Hortaleza,16051,403.0,325.0,23.0,55.0
16. Hortaleza,16052,476.0,400.0,32.0,44.0
16. Hortaleza,16053,373.0,318.0,17.0,38.0
16. Hortaleza,16054,359.0,305.0,15.0,39.0
16. Hortaleza,16055,652.0,536.0,54.0,62.0
16. Hortaleza,16057,437.0,373.0,23.0,41.0
16. Hortaleza,16058,581.0,489.0,37.0,55.0
16. Hortaleza,16059,706.0,622.0,30.0,54.0
16. Hortaleza,16060,599.0,540.0,24.0,35.0
16. Hortaleza,16061,569.0,520.0,15.0,34.0
16. Hortaleza,16063,661.0,605.0,18.0,38.0
16. Hortaleza,16064,475.0,420.0,15.0,40.0
16. Hortaleza,16065,519.0,423.0,46.0,50.0
16. Hortaleza,16066,528.0,438.0,32.0,58.0
16. Hortaleza,16067,854.0,713.0,65.0,76.0
16. Hortaleza,16069,508.0,424.0,30.0,54.0
16. Hortaleza,16070,661.0,601.0,22.0,38.0
16. Hortaleza,16071,531.0,486.0,13.0,32.0
16. Hortaleza,16073,646.0,535.0,38.0,73.0
16. Hortaleza,16074,470.0,390.0,29.0,51.0
16. Hortaleza,16075,533.0,442.0,42.0,49.0
16. Hortaleza,16076,620.0,482.0,49.0,89.0
16. Hortaleza,16077,555.0,439.0,46.0,70.0
16. Hortaleza,16078,354.0,281.0,31.0,42.0
16. Hortaleza,16079,740.0,652.0,25.0,63.0
16. Hortaleza,16080,295.0,258.0,12.0,25.0
16. Hortaleza,16081,458.0,407.0,17.0,34.0
16. Hortaleza,16082,317.0,259.0,28.0,30.0
16. Hortaleza,16083,878.0,744.0,45.0,89.0
16. Hortaleza,16085,529.0,453.0,26.0,50.0
16. Hortaleza,16086,817.0,702.0,47.0,68.0
16. Hortaleza,16087,354.0,304.0,19.0,31.0
16. Hortaleza,16088,590.0,508.0,32.0,50.0
16. Hortaleza,16089,334.0,295.0,12.0,27.0
16. Hortaleza,16090,569.0,496.0,17.0,56.0
16. Hortaleza,16091,654.0,477.0,65.0,112.0
16. Hortaleza,16092,466.0,417.0,18.0,31.0
16. Hortaleza,16093,386.0,342.0,14.0,30.0
16. Hortaleza,16096,552.0,485.0,17.0,50.0
16. Hortaleza,16097,634.0,564.0,34.0,36.0
16. Hortaleza,16098,566.0,517.0,19.0,30.0
16. Hortaleza,16099,658.0,592.0,21.0,45.0
16. Hortaleza,16100,359.0,339.0,3.0,17.0
16. Hortaleza,16101,457.0,431.0,7.0,19.0
16. Hortaleza,16102,829.0,607.0,100.0,122.0
16. Hortaleza,16103,634.0,463.0,76.0,95.0
16. Hortaleza,16104,726.0,667.0,17.0,42.0
16. Hortaleza,16105,432.0,375.0,7.0,50.0
16. Hortaleza,16106,923.0,686.0,147.0,90.0
16. Hortaleza,16107,795.0,683.0,26.0,86.0
16. Hortaleza,16108,702.0,565.0,59.0,78.0
16. Hortaleza,16109,830.0,659.0,70.0,101.0
16. Hortaleza,16110,907.0,782.0,45.0,80.0
16. Hortaleza,16111,528.0,475.0,16.0,37.0
16. Hortaleza,16112,452.0,399.0,12.0,41.0
16. Hortaleza,16113,709.0,534.0,88.0,87.0
16. Hortaleza,16114,1125.0,893.0,104.0,128.0
16. Hortaleza,16115,636.0,532.0,51.0,53.0
16. Hortaleza,16116,726.0,560.0,83.0,83.0
16. Hortaleza,16117,896.0,778.0,41.0,77.0
16. Hortaleza,16118,822.0,707.0,40.0,75.0
16. Hortaleza,16119,1050.0,888.0,74.0,88.0
16. Hortaleza,16120,717.0,634.0,31.0,52.0
16. Hortaleza,16121,617.0,508.0,44.0,65.0
16. Hortaleza,16122,660.0,541.0,67.0,52.0
16. Hortaleza,16123,680.0,513.0,63.0,104.0
16. Hortaleza,16124,1016.0,804.0,109.0,103.0
16. Hortaleza,16125,741.0,597.0,62.0,82.0
16. Hortaleza,16126,584.0,516.0,21.0,47.0
16. Hortaleza,16127,524.0,451.0,31.0,42.0
16. Hortaleza,16128,726.0,634.0,27.0,65.0
16. Hortaleza,16129,953.0,839.0,41.0,73.0
16. Hortaleza,16130,1037.0,896.0,37.0,104.0
16. Hortaleza,16131,943.0,820.0,45.0,78.0
16. Hortaleza,16132,725.0,655.0,20.0,50.0
16. Hortaleza,16133,538.0,463.0,26.0,49.0
16. Hortaleza,16134,799.0,604.0,81.0,114.0
17. Villaverde,17002,458.0,327.0,49.0,82.0
17. Villaverde,17003,497.0,344.0,57.0,96.0
17. Villaverde,17004,897.0,572.0,137.0,188.0
17. Villaverde,17006,591.0,422.0,56.0,113.0
17. Villaverde,17007,347.0,223.0,58.0,66.0
17. Villaverde,17008,535.0,364.0,72.0,99.0
17. Villaverde,17009,346.0,228.0,39.0,79.0
17. Villaverde,17010,457.0,315.0,52.0,90.0
17. Villaverde,17011,478.0,318.0,62.0,98.0
17. Villaverde,17012,585.0,400.0,68.0,117.0
17. Villaverde,17013,356.0,251.0,40.0,65.0
17. Villaverde,17014,419.0,275.0,71.0,73.0
17. Villaverde,17015,520.0,343.0,75.0,102.0
17. Villaverde,17016,359.0,261.0,40.0,58.0
17. Villaverde,17017,431.0,327.0,46.0,58.0
17. Villaverde,17018,431.0,291.0,53.0,87.0
17. Villaverde,17019,373.0,262.0,45.0,66.0
17. Villaverde,17020,302.0,246.0,18.0,38.0
17. Villaverde,17021,354.0,304.0,18.0,32.0
17. Villaverde,17022,409.0,343.0,26.0,40.0
17. Villaverde,17023,739.0,574.0,68.0,97.0
17. Villaverde,17024,680.0,459.0,84.0,137.0
17. Villaverde,17025,312.0,208.0,34.0,70.0
17. Villaverde,17026,492.0,351.0,49.0,92.0
17. Villaverde,17027,704.0,582.0,45.0,77.0
17. Villaverde,17028,453.0,343.0,34.0,76.0
17. Villaverde,17029,735.0,607.0,57.0,71.0
17. Villaverde,17031,365.0,222.0,43.0,100.0
17. Villaverde,17032,665.0,368.0,94.0,203.0
17. Villaverde,17033,477.0,248.0,88.0,141.0
17. Villaverde,17035,413.0,255.0,70.0,88.0
17. Villaverde,17036,340.0,202.0,46.0,92.0
17. Villaverde,17037,390.0,209.0,74.0,107.0
17. Villaverde,17038,460.0,275.0,73.0,112.0
17. Villaverde,17039,605.0,382.0,84.0,139.0
17. Villaverde,17041,375.0,198.0,66.0,111.0
17. Villaverde,17042,492.0,244.0,94.0,154.0
17. Villaverde,17043,638.0,348.0,90.0,200.0
17. Villaverde,17045,674.0,591.0,27.0,56.0
17. Villaverde,17046,620.0,433.0,67.0,120.0
17. Villaverde,17047,582.0,388.0,79.0,115.0
17. Villaverde,17048,660.0,582.0,27.0,51.0
17. Villaverde,17049,387.0,257.0,44.0,86.0
17. Villaverde,17050,553.0,409.0,48.0,96.0
17. Villaverde,17051,398.0,252.0,56.0,90.0
17. Villaverde,17052,428.0,306.0,47.0,75.0
17. Villaverde,17053,379.0,289.0,37.0,53.0
17. Villaverde,17054,449.0,285.0,63.0,101.0
17. Villaverde,17055,621.0,500.0,45.0,76.0
17. Villaverde,17057,569.0,375.0,79.0,115.0
17. Villaverde,17058,501.0,330.0,69.0,102.0
17. Villaverde,17059,529.0,366.0,76.0,87.0
17. Villaverde,17060,345.0,257.0,32.0,56.0
17. Villaverde,17061,435.0,249.0,69.0,117.0
17. Villaverde,17062,546.0,358.0,67.0,121.0
17. Villaverde,17063,390.0,261.0,50.0,79.0
17. Villaverde,17064,551.0,356.0,75.0,120.0
17. Villaverde,17065,426.0,283.0,49.0,94.0
17. Villaverde,17066,416.0,258.0,58.0,100.0
17. Villaverde,17068,777.0,639.0,47.0,91.0
17. Villaverde,17069,546.0,385.0,74.0,87.0
17. Villaverde,17070,500.0,449.0,20.0,31.0
17. Villaverde,17071,706.0,536.0,71.0,99.0
17. Villaverde,17072,435.0,251.0,72.0,112.0
17. Villaverde,17073,395.0,316.0,24.0,55.0
17. Villaverde,17074,331.0,280.0,15.0,36.0
17. Villaverde,17075,569.0,463.0,32.0,74.0
17. Villaverde,17076,489.0,410.0,27.0,52.0
17. Villaverde,17078,547.0,473.0,21.0,53.0
17. Villaverde,17079,385.0,312.0,30.0,43.0
17. Villaverde,17080,975.0,781.0,89.0,105.0
17. Villaverde,17082,618.0,484.0,59.0,75.0
17. Villaverde,17083,542.0,398.0,47.0,97.0
17. Villaverde,17084,425.0,309.0,41.0,75.0
17. Villaverde,17085,303.0,251.0,19.0,33.0
17. Villaverde,17086,316.0,269.0,13.0,34.0
17. Villaverde,17087,627.0,502.0,39.0,86.0
17. Villaverde,17089,459.0,353.0,30.0,76.0
17. Villaverde,17090,421.0,338.0,27.0,56.0
17. Villaverde,17091,427.0,303.0,50.0,74.0
17. Villaverde,17092,317.0,281.0,12.0,24.0
17. Villaverde,17093,273.0,237.0,5.0,31.0
17. Villaverde,17094,311.0,242.0,33.0,36.0
17. Villaverde,17095,355.0,285.0,25.0,45.0
17. Villaverde,17096,443.0,404.0,12.0,27.0
17. Villaverde,17097,563.0,524.0,15.0,24.0
17. Villaverde,17098,363.0,330.0,9.0,24.0
17. Villaverde,17099,256.0,243.0,4.0,9.0
17. Villaverde,17100,394.0,271.0,50.0,73.0
17. Villaverde,17101,769.0,570.0,81.0,118.0
17. Villaverde,17102,444.0,424.0,7.0,13.0
17. Villaverde,17103,803.0,725.0,23.0,55.0
17. Villaverde,17104,699.0,605.0,31.0,63.0
17. Villaverde,17105,540.0,471.0,18.0,51.0
17. Villaverde,17106,1105.0,846.0,103.0,156.0
17. Villaverde,17107,886.0,811.0,17.0,58.0
17. Villaverde,17108,583.0,534.0,21.0,28.0
17. Villaverde,17109,452.0,367.0,28.0,57.0
17. Villaverde,17110,767.0,681.0,32.0,54.0
17. Villaverde,17111,833.0,617.0,76.0,140.0
17. Villaverde,17112,706.0,651.0,21.0,34.0
17. Villaverde,17113,1044.0,947.0,31.0,66.0
17. Villaverde,17114,603.0,523.0,31.0,49.0
17. Villaverde,17115,814.0,716.0,36.0,62.0
17. Villaverde,17116,445.0,396.0,15.0,34.0
17. Villaverde,17117,916.0,761.0,53.0,102.0
17. Villaverde,17118,930.0,680.0,147.0,103.0
18. Villa de Vallecas,18002,511.0,441.0,16.0,54.0
18. Villa de Vallecas,18003,346.0,273.0,33.0,40.0
18. Villa de Vallecas,18004,443.0,362.0,34.0,47.0
18. Villa de Vallecas,18005,444.0,342.0,43.0,59.0
18. Villa de Vallecas,18006,449.0,327.0,43.0,79.0
18. Villa de Vallecas,18007,381.0,299.0,40.0,42.0
18. Villa de Vallecas,18008,454.0,341.0,44.0,69.0
18. Villa de Vallecas,18009,582.0,458.0,49.0,75.0
18. Villa de Vallecas,18010,374.0,267.0,26.0,81.0
18. Villa de Vallecas,18011,468.0,370.0,47.0,51.0
18. Villa de Vallecas,18012,601.0,521.0,24.0,56.0
18. Villa de Vallecas,18013,458.0,338.0,46.0,74.0
18. Villa de Vallecas,18014,549.0,432.0,44.0,73.0
18. Villa de Vallecas,18015,417.0,323.0,26.0,68.0
18. Villa de Vallecas,18016,501.0,396.0,46.0,59.0
18. Villa de Vallecas,18017,459.0,369.0,38.0,52.0
18. Villa de Vallecas,18018,738.0,604.0,57.0,77.0
18. Villa de Vallecas,18019,662.0,562.0,36.0,64.0
18. Villa de Vallecas,18020,567.0,507.0,25.0,35.0
18. Villa de Vallecas,18021,414.0,365.0,13.0,36.0
18. Villa de Vallecas,18022,555.0,425.0,52.0,78.0
18. Villa de Vallecas,18023,509.0,417.0,37.0,55.0
18. Villa de Vallecas,18024,396.0,339.0,22.0,35.0
18. Villa de Vallecas,18025,643.0,608.0,8.0,27.0
18. Villa de Vallecas,18026,528.0,480.0,14.0,34.0
18. Villa de Vallecas,18027,621.0,535.0,31.0,55.0
18. Villa de Vallecas,18028,778.0,670.0,51.0,57.0
18. Villa de Vallecas,18029,428.0,378.0,17.0,33.0
18. Villa de Vallecas,18030,325.0,292.0,18.0,15.0
18. Villa de Vallecas,18031,426.0,371.0,20.0,35.0
18. Villa de Vallecas,18032,550.0,489.0,37.0,24.0
18. Villa de Vallecas,18033,521.0,464.0,26.0,31.0
18. Villa de Vallecas,18034,533.0,479.0,25.0,29.0
18. Villa de Vallecas,18035,368.0,313.0,26.0,29.0
18. Villa de Vallecas,18036,480.0,426.0,33.0,21.0
18. Villa de Vallecas,18037,420.0,334.0,44.0,42.0
18. Villa de Vallecas,18038,352.0,312.0,16.0,24.0
18. Villa de Vallecas,18039,474.0,453.0,14.0,7.0
18. Villa de Vallecas,18040,845.0,785.0,26.0,34.0
18. Villa de Vallecas,18041,482.0,398.0,44.0,40.0
18. Villa de Vallecas,18042,701.0,601.0,35.0,65.0
18. Villa de Vallecas,18043,748.0,654.0,41.0,53.0
18. Villa de Vallecas,18044,471.0,431.0,16.0,24.0
18. Villa de Vallecas,18045,933.0,578.0,203.0,152.0
18. Villa de Vallecas,18046,732.0,466.0,131.0,135.0
18. Villa de Vallecas,18047,513.0,438.0,21.0,54.0
18. Villa de Vallecas,18048,473.0,440.0,9.0,24.0
18. Villa de Vallecas,18049,516.0,477.0,16.0,23.0
18. Villa de Vallecas,18050,969.0,787.0,70.0,112.0
18. Villa de Vallecas,18051,697.0,655.0,12.0,30.0
18. Villa de Vallecas,18052,767.0,591.0,69.0,107.0
18. Villa de Vallecas,18053,919.0,778.0,58.0,83.0
18. Villa de Vallecas,18054,1206.0,1035.0,77.0,94.0
18. Villa de Vallecas,18055,728.0,652.0,33.0,43.0
18. Villa de Vallecas,18056,816.0,593.0,131.0,92.0
18. Villa de Vallecas,18057,1331.0,1087.0,118.0,126.0
18. Villa de Vallecas,18058,1125.0,835.0,127.0,163.0
18. Villa de Vallecas,18059,952.0,789.0,64.0,99.0
18. Villa de Vallecas,18060,696.0,589.0,53.0,54.0
18. Villa de Vallecas,18061,665.0,613.0,17.0,35.0
18. Villa de Vallecas,18062,917.0,759.0,77.0,81.0
18. Villa de Vallecas,18063,587.0,540.0,9.0,38.0
18. Villa de Vallecas,18064,957.0,759.0,85.0,113.0
18. Villa de Vallecas,18065,1078.0,776.0,109.0,193.0
18. Villa de Vallecas,18066,835.0,737.0,30.0,68.0
18. Villa de Vallecas,18067,651.0,570.0,26.0,55.0
18. Villa de Vallecas,18068,603.0,525.0,37.0,41.0
18. Villa de Vallecas,18069,655.0,566.0,41.0,48.0
18. Villa de Vallecas,18070,565.0,515.0,24.0,26.0
18. Villa de Vallecas,18071,883.0,729.0,81.0,73.0
18. Villa de Vallecas,18072,685.0,562.0,47.0,76.0
18. Villa de Vallecas,18073,609.0,480.0,70.0,59.0
19. Vicálvaro,19001,751.0,427.0,131.0,193.0
19. Vicálvaro,19002,1043.0,894.0,70.0,79.0
19. Vicálvaro,19003,346.0,270.0,43.0,33.0
19. Vicálvaro,19004,356.0,265.0,58.0,33.0
19. Vicálvaro,19005,647.0,517.0,62.0,68.0
19. Vicálvaro,19006,489.0,387.0,55.0,47.0
19. Vicálvaro,19007,462.0,366.0,40.0,56.0
19. Vicálvaro,19008,519.0,376.0,70.0,73.0
19. Vicálvaro,19009,562.0,418.0,76.0,68.0
19. Vicálvaro,19011,517.0,417.0,37.0,63.0
19. Vicálvaro,19012,426.0,326.0,44.0,56.0
19. Vicálvaro,19014,571.0,483.0,45.0,43.0
19. Vicálvaro,19015,425.0,344.0,40.0,41.0
19. Vicálvaro,19016,361.0,272.0,44.0,45.0
19. Vicálvaro,19018,497.0,394.0,63.0,40.0
19. Vicálvaro,19019,411.0,331.0,32.0,48.0
19. Vicálvaro,19020,437.0,361.0,30.0,46.0
19. Vicálvaro,19021,542.0,443.0,39.0,60.0
19. Vicálvaro,19022,444.0,354.0,37.0,53.0
19. Vicálvaro,19023,439.0,346.0,34.0,59.0
19. Vicálvaro,19024,338.0,254.0,29.0,55.0
19. Vicálvaro,19025,428.0,330.0,42.0,56.0
19. Vicálvaro,19026,381.0,299.0,37.0,45.0
19. Vicálvaro,19027,385.0,294.0,37.0,54.0
19. Vicálvaro,19028,543.0,389.0,70.0,84.0
19. Vicálvaro,19029,362.0,283.0,31.0,48.0
19. Vicálvaro,19032,827.0,682.0,72.0,73.0
19. Vicálvaro,19033,748.0,692.0,15.0,41.0
19. Vicálvaro,19034,608.0,558.0,15.0,35.0
19. Vicálvaro,19035,583.0,537.0,11.0,35.0
19. Vicálvaro,19036,786.0,720.0,25.0,41.0
19. Vicálvaro,19037,727.0,668.0,16.0,43.0
19. Vicálvaro,19038,619.0,553.0,19.0,47.0
19. Vicálvaro,19039,538.0,449.0,42.0,47.0
19. Vicálvaro,19040,817.0,760.0,14.0,43.0
19. Vicálvaro,19041,573.0,546.0,6.0,21.0
19. Vicálvaro,19042,873.0,839.0,6.0,28.0
19. Vicálvaro,19043,491.0,447.0,14.0,30.0
19. Vicálvaro,19044,610.0,497.0,33.0,80.0
19. Vicálvaro,19045,591.0,563.0,6.0,22.0
19. Vicálvaro,19046,612.0,562.0,6.0,44.0
19. Vicálvaro,19047,891.0,815.0,21.0,55.0
19. Vicálvaro,19048,537.0,510.0,4.0,23.0
19. Vicálvaro,19049,765.0,706.0,18.0,41.0
19. Vicálvaro,19050,427.0,403.0,8.0,16.0
19. Vicálvaro,19051,669.0,614.0,14.0,41.0
19. Vicálvaro,19052,1265.0,1131.0,32.0,102.0
19. Vicálvaro,19053,1005.0,700.0,152.0,153.0
19. Vicálvaro,19054,1001.0,892.0,36.0,73.0
19. Vicálvaro,19055,902.0,822.0,26.0,54.0
19. Vicálvaro,19056,996.0,899.0,25.0,72.0
20. San Blas-Canillejas,20001,849.0,644.0,79.0,126.0
20. San Blas-Canillejas,20002,589.0,523.0,24.0,42.0
20. San Blas-Canillejas,20003,438.0,364.0,23.0,51.0
20. San Blas-Canillejas,20006,348.0,273.0,24.0,51.0
20. San Blas-Canillejas,20007,630.0,476.0,45.0,109.0
20. San Blas-Canillejas,20008,490.0,360.0,49.0,81.0
20. San Blas-Canillejas,20009,327.0,295.0,9.0,23.0
20. San Blas-Canillejas,20010,271.0,236.0,12.0,23.0
20. San Blas-Canillejas,20011,275.0,245.0,13.0,17.0
20. San Blas-Canillejas,20012,563.0,364.0,83.0,116.0
20. San Blas-Canillejas,20013,385.0,276.0,38.0,71.0
20. San Blas-Canillejas,20015,745.0,527.0,80.0,138.0
20. San Blas-Canillejas,20016,347.0,255.0,39.0,53.0
20. San Blas-Canillejas,20017,429.0,317.0,41.0,71.0
20. San Blas-Canillejas,20018,434.0,284.0,67.0,83.0
20. San Blas-Canillejas,20020,717.0,484.0,110.0,123.0
20. San Blas-Canillejas,20021,352.0,272.0,25.0,55.0
20. San Blas-Canillejas,20022,450.0,348.0,39.0,63.0
20. San Blas-Canillejas,20023,656.0,496.0,64.0,96.0
20. San Blas-Canillejas,20025,428.0,319.0,31.0,78.0
20. San Blas-Canillejas,20026,535.0,458.0,22.0,55.0
20. San Blas-Canillejas,20027,420.0,384.0,10.0,26.0
20. San Blas-Canillejas,20028,300.0,273.0,9.0,18.0
20. San Blas-Canillejas,20029,555.0,463.0,25.0,67.0
20. San Blas-Canillejas,20031,481.0,344.0,54.0,83.0
20. San Blas-Canillejas,20032,412.0,283.0,59.0,70.0
20. San Blas-Canillejas,20033,433.0,312.0,40.0,81.0
20. San Blas-Canillejas,20034,424.0,315.0,40.0,69.0
20. San Blas-Canillejas,20035,428.0,302.0,50.0,76.0
20. San Blas-Canillejas,20036,430.0,308.0,52.0,70.0
20. San Blas-Canillejas,20037,315.0,282.0,4.0,29.0
20. San Blas-Canillejas,20038,247.0,219.0,2.0,26.0
20. San Blas-Canillejas,20039,301.0,274.0,9.0,18.0
20. San Blas-Canillejas,20040,367.0,338.0,6.0,23.0
20. San Blas-Canillejas,20041,351.0,310.0,10.0,31.0
20. San Blas-Canillejas,20042,258.0,225.0,10.0,23.0
20. San Blas-Canillejas,20043,324.0,291.0,9.0,24.0
20. San Blas-Canillejas,20044,409.0,339.0,29.0,41.0
20. San Blas-Canillejas,20046,387.0,276.0,45.0,66.0
20. San Blas-Canillejas,20047,593.0,456.0,56.0,81.0
20. San Blas-Canillejas,20048,388.0,289.0,46.0,53.0
20. San Blas-Canillejas,20049,377.0,311.0,26.0,40.0
20. San Blas-Canillejas,20050,386.0,298.0,24.0,64.0
20. San Blas-Canillejas,20051,400.0,326.0,27.0,47.0
20. San Blas-Canillejas,20053,797.0,588.0,72.0,137.0
20. San Blas-Canillejas,20055,590.0,545.0,9.0,36.0
20. San Blas-Canillejas,20056,490.0,427.0,22.0,41.0
20. San Blas-Canillejas,20058,392.0,336.0,21.0,35.0
20. San Blas-Canillejas,20059,284.0,249.0,15.0,20.0
20. San Blas-Canillejas,20062,570.0,512.0,24.0,34.0
20. San Blas-Canillejas,20063,463.0,421.0,15.0,27.0
20. San Blas-Canillejas,20064,390.0,351.0,13.0,26.0
20. San Blas-Canillejas,20065,685.0,597.0,30.0,58.0
20. San Blas-Canillejas,20066,692.0,628.0,24.0,40.0
20. San Blas-Canillejas,20067,788.0,719.0,17.0,52.0
20. San Blas-Canillejas,20068,1091.0,825.0,146.0,120.0
20. San Blas-Canillejas,20069,417.0,354.0,20.0,43.0
20. San Blas-Canillejas,20070,433.0,357.0,26.0,50.0
20. San Blas-Canillejas,20071,689.0,566.0,41.0,82.0
20. San Blas-Canillejas,20072,675.0,578.0,47.0,50.0
20. San Blas-Canillejas,20073,392.0,286.0,42.0,64.0
20. San Blas-Canillejas,20074,352.0,276.0,31.0,45.0
20. San Blas-Canillejas,20075,389.0,282.0,53.0,54.0
20. San Blas-Canillejas,20076,528.0,400.0,53.0,75.0
20. San Blas-Canillejas,20077,807.0,669.0,43.0,95.0
20. San Blas-Canillejas,20078,573.0,444.0,51.0,78.0
20. San Blas-Canillejas,20079,427.0,355.0,22.0,50.0
20. San Blas-Canillejas,20080,485.0,428.0,21.0,36.0
20. San Blas-Canillejas,20082,710.0,582.0,40.0,88.0
20. San Blas-Canillejas,20083,346.0,283.0,27.0,36.0
20. San Blas-Canillejas,20085,737.0,592.0,66.0,79.0
20. San Blas-Canillejas,20086,645.0,523.0,45.0,77.0
20. San Blas-Canillejas,20087,435.0,339.0,36.0,60.0
20. San Blas-Canillejas,20088,847.0,670.0,67.0,110.0
20. San Blas-Canillejas,20090,503.0,454.0,16.0,33.0
20. San Blas-Canillejas,20091,596.0,451.0,71.0,74.0
20. San Blas-Canillejas,20092,672.0,526.0,48.0,98.0
20. San Blas-Canillejas,20093,498.0,397.0,38.0,63.0
20. San Blas-Canillejas,20095,529.0,480.0,12.0,37.0
20. San Blas-Canillejas,20096,425.0,388.0,15.0,22.0
20. San Blas-Canillejas,20097,423.0,355.0,26.0,42.0
20. San Blas-Canillejas,20098,444.0,388.0,14.0,42.0
20. San Blas-Canillejas,20099,606.0,543.0,24.0,39.0
20. San Blas-Canillejas,20100,629.0,460.0,67.0,102.0
20. San Blas-Canillejas,20101,539.0,445.0,35.0,59.0
20. San Blas-Canillejas,20102,758.0,695.0,26.0,37.0
20. San Blas-Canillejas,20103,815.0,766.0,10.0,39.0
20. San Blas-Canillejas,20104,834.0,798.0,6.0,30.0
20. San Blas-Canillejas,20105,731.0,658.0,29.0,44.0
20. San Blas-Canillejas,20106,562.0,502.0,30.0,30.0
20. San Blas-Canillejas,20107,738.0,699.0,10.0,29.0
20. San Blas-Canillejas,20108,668.0,576.0,36.0,56.0
20. San Blas-Canillejas,20109,670.0,615.0,18.0,37.0
20. San Blas-Canillejas,20110,733.0,686.0,14.0,33.0
20. San Blas-Canillejas,20111,653.0,614.0,15.0,24.0
20. San Blas-Canillejas,20112,612.0,555.0,19.0,38.0
20. San Blas-Canillejas,20113,766.0,726.0,9.0,31.0
20. San Blas-Canillejas,20114,635.0,588.0,9.0,38.0
20. San Blas-Canillejas,20115,710.0,673.0,12.0,25.0
20. San Blas-Canillejas,20116,724.0,581.0,51.0,92.0
20. San Blas-Canillejas,20117,569.0,525.0,16.0,28.0
20. San Blas-Canillejas,20118,659.0,583.0,27.0,49.0
20. San Blas-Canillejas,20119,750.0,596.0,90.0,64.0
20. San Blas-Canillejas,20120,1155.0,833.0,163.0,159.0
20. San Blas-Canillejas,20121,1484.0,1007.0,273.0,204.0
20. San Blas-Canillejas,20122,626.0,552.0,27.0,47.0
20. San Blas-Canillejas,20123,434.0,356.0,30.0,48.0
20. San Blas-Canillejas,20124,548.0,463.0,30.0,55.0
20. San Blas-Canillejas,20125,774.0,591.0,94.0,89.0
20. San Blas-Canillejas,20126,536.0,417.0,48.0,71.0
20. San Blas-Canillejas,20127,589.0,552.0,12.0,25.0
20. San Blas-Canillejas,20128,414.0,384.0,10.0,20.0
21. Barajas,21001,549.0,455.0,26.0,68.0
21. Barajas,21002,540.0,499.0,9.0,32.0
21. Barajas,21003,472.0,437.0,11.0,24.0
21. Barajas,21004,432.0,391.0,16.0,25.0
21. Barajas,21005,784.0,706.0,24.0,54.0
21. Barajas,21006,449.0,411.0,5.0,33.0
21. Barajas,21007,741.0,671.0,20.0,50.0
21. Barajas,21008,277.0,259.0,4.0,14.0
21. Barajas,21009,276.0,252.0,7.0,17.0
21. Barajas,21010,512.0,457.0,17.0,38.0
21. Barajas,21011,652.0,574.0,31.0,47.0
21. Barajas,21012,351.0,314.0,10.0,27.0
21. Barajas,21013,499.0,451.0,10.0,38.0
21. Barajas,21014,924.0,850.0,29.0,45.0
21. Barajas,21015,702.0,530.0,70.0,102.0
21. Barajas,21017,627.0,474.0,50.0,103.0
21. Barajas,21018,646.0,497.0,73.0,76.0
21. Barajas,21019,647.0,501.0,65.0,81.0
21. Barajas,21020,770.0,626.0,65.0,79.0
21. Barajas,21021,497.0,382.0,53.0,62.0
