distrito,codigo_seccion,habitantes,mujer_sola_16_64,hombre_solo_16_64,mujer_sola_65omas,hombre_solo_65omas,mujer_con_menores,hombre_con_menores,pareja_16_64_sin_menores,pareja_1_65omas_sin_menores,pareja_con_1menor,pareja_con_2menores,pareja_con_3omas_menores,2adultos35omas_1joven_sin_menores,2adultos35omas_1joven_1menor,2adultos35omas_1joven_2omas_menores,3adultos_con_sin_menores,2adultos35omas_2jovenes_sin_menores,2adultos35omas_2jovenes_1menor,2adultos35omas_2jovenes_2omas_menores,4adultos_con_sin_menores,5omas_adultos,hogar_15omas,menores_solos
07. Chamberí,7013,368.0,48.0,34.0,46.0,15.0,5.0,1.0,43.0,51.0,9.0,13.0,1.0,27.0,3.0,1.0,33.0,10.0,0.0,0.0,11.0,17.0,0.0,0.0
07. Chamberí,7014,491.0,60.0,38.0,63.0,23.0,10.0,0.0,69.0,73.0,17.0,10.0,2.0,26.0,4.0,0.0,46.0,15.0,1.0,0.0,14.0,20.0,0.0,0.0
07. Chamberí,7016,768.0,136.0,119.0,83.0,30.0,12.0,2.0,127.0,61.0,32.0,21.0,3.0,28.0,9.0,2.0,48.0,11.0,5.0,0.0,15.0,24.0,0.0,0.0
07. Chamberí,7017,404.0,41.0,29.0,51.0,13.0,5.0,2.0,50.0,71.0,15.0,17.0,2.0,14.0,6.0,1.0,44.0,17.0,0.0,0.0,12.0,13.0,0.0,1.0
07. Chamberí,7018,689.0,75.0,71.0,82.0,24.0,8.0,2.0,83.0,118.0,25.0,22.0,4.0,27.0,4.0,2.0,54.0,23.0,2.0,0.0,30.0,33.0,0.0,0.0
07. Chamberí,7019,551.0,92.0,73.0,56.0,24.0,4.0,1.0,59.0,87.0,18.0,16.0,1.0,20.0,7.0,6.0,42.0,18.0,2.0,0.0,12.0,11.0,1.0,1.0
07. Chamberí,7021,821.0,92.0,87.0,89.0,37.0,6.0,3.0,97.0,129.0,31.0,28.0,9.0,33.0,11.0,6.0,63.0,30.0,3.0,0.0,26.0,39.0,2.0,0.0
07. Chamberí,7023,389.0,24.0,29.0,45.0,15.0,4.0,0.0,38.0,69.0,14.0,17.0,9.0,19.0,3.0,3.0,34.0,22.0,5.0,1.0,18.0,20.0,0.0,0.0
07. Chamberí,7024,347.0,50.0,33.0,52.0,15.0,6.0,1.0,50.0,47.0,9.0,15.0,1.0,11.0,3.0,1.0,26.0,13.0,3.0,0.0,6.0,5.0,0.0,0.0
07. Chamberí,7025,478.0,52.0,38.0,56.0,15.0,8.0,2.0,72.0,72.0,19.0,20.0,7.0,27.0,3.0,3.0,43.0,11.0,0.0,1.0,15.0,14.0,0.0,0.0
07. Chamberí,7026,821.0,121.0,77.0,105.0,20.0,8.0,3.0,136.0,109.0,32.0,33.0,6.0,32.0,10.0,5.0,62.0,21.0,1.0,0.0,18.0,21.0,0.0,1.0
07. Chamberí,7028,520.0,57.0,39.0,68.0,18.0,6.0,0.0,52.0,101.0,17.0,24.0,6.0,25.0,5.0,1.0,44.0,22.0,0.0,0.0,20.0,15.0,0.0,0.0
07. Chamberí,7030,509.0,61.0,50.0,60.0,13.0,3.0,1.0,83.0,69.0,28.0,16.0,1.0,18.0,5.0,2.0,40.0,17.0,1.0,2.0,24.0,15.0,0.0,0.0
07. Chamberí,7031,366.0,44.0,45.0,50.0,7.0,4.0,3.0,56.0,36.0,15.0,16.0,4.0,20.0,3.0,1.0,25.0,9.0,1.0,1.0,15.0,11.0,0.0,0.0
07. Chamberí,7032,613.0,93.0,90.0,96.0,29.0,6.0,4.0,89.0,76.0,21.0,16.0,2.0,18.0,9.0,0.0,29.0,10.0,4.0,1.0,12.0,6.0,1.0,1.0
07. Chamberí,7034,671.0,96.0,72.0,83.0,21.0,5.0,2.0,122.0,70.0,29.0,17.0,1.0,32.0,7.0,2.0,52.0,10.0,2.0,0.0,29.0,19.0,0.0,0.0
07. Chamberí,7035,350.0,50.0,54.0,47.0,6.0,0.0,2.0,43.0,40.0,20.0,10.0,1.0,19.0,0.0,1.0,35.0,6.0,0.0,0.0,6.0,10.0,0.0,0.0
07. Chamberí,7036,762.0,140.0,98.0,87.0,35.0,10.0,2.0,115.0,74.0,21.0,32.0,4.0,30.0,8.0,2.0,45.0,13.0,2.0,0.0,26.0,16.0,1.0,1.0
07. Chamberí,7038,507.0,72.0,64.0,81.0,14.0,4.0,2.0,77.0,64.0,19.0,11.0,3.0,20.0,3.0,1.0,32.0,6.0,1.0,1.0,18.0,13.0,0.0,1.0
07. Chamberí,7039,400.0,47.0,44.0,47.0,13.0,10.0,2.0,41.0,54.0,21.0,17.0,3.0,19.0,0.0,2.0,26.0,14.0,4.0,0.0,26.0,10.0,0.0,0.0
07. Chamberí,7040,572.0,120.0,82.0,73.0,30.0,10.0,2.0,102.0,50.0,18.0,7.0,2.0,14.0,0.0,1.0,28.0,6.0,1.0,0.0,13.0,11.0,2.0,0.0
07. Chamberí,7041,631.0,109.0,100.0,68.0,21.0,9.0,3.0,92.0,79.0,28.0,10.0,3.0,26.0,2.0,0.0,37.0,20.0,2.0,0.0,9.0,12.0,1.0,0.0
07. Chamberí,7042,343.0,12.0,20.0,35.0,9.0,1.0,0.0,28.0,71.0,16.0,12.0,5.0,21.0,4.0,3.0,36.0,27.0,3.0,1.0,22.0,17.0,0.0,0.0
07. Chamberí,7043,529.0,49.0,47.0,90.0,19.0,4.0,1.0,79.0,92.0,15.0,15.0,7.0,30.0,2.0,3.0,43.0,12.0,0.0,1.0,13.0,7.0,0.0,0.0
07. Chamberí,7044,347.0,15.0,10.0,44.0,12.0,5.0,0.0,19.0,75.0,12.0,14.0,8.0,23.0,3.0,3.0,33.0,20.0,1.0,0.0,22.0,27.0,1.0,0.0
07. Chamberí,7045,479.0,72.0,72.0,50.0,11.0,12.0,3.0,82.0,46.0,22.0,13.0,4.0,19.0,4.0,1.0,32.0,12.0,1.0,0.0,8.0,15.0,0.0,0.0
07. Chamberí,7046,379.0,75.0,57.0,42.0,15.0,8.0,3.0,53.0,39.0,18.0,11.0,1.0,9.0,2.0,1.0,23.0,5.0,1.0,0.0,7.0,9.0,0.0,0.0
07. Chamberí,7047,520.0,72.0,67.0,73.0,10.0,11.0,2.0,79.0,66.0,13.0,11.0,3.0,15.0,6.0,2.0,39.0,19.0,2.0,0.0,13.0,17.0,0.0,0.0
07. Chamberí,7048,897.0,120.0,121.0,125.0,37.0,11.0,2.0,132.0,107.0,27.0,21.0,7.0,37.0,8.0,4.0,60.0,33.0,2.0,0.0,19.0,24.0,0.0,0.0
07. Chamberí,7049,306.0,36.0,34.0,34.0,19.0,6.0,0.0,29.0,44.0,17.0,13.0,3.0,11.0,3.0,1.0,21.0,12.0,1.0,1.0,6.0,14.0,1.0,0.0
07. Chamberí,7050,394.0,50.0,64.0,39.0,11.0,7.0,4.0,79.0,36.0,14.0,12.0,3.0,12.0,4.0,1.0,22.0,7.0,3.0,0.0,13.0,12.0,0.0,1.0
07. Chamberí,7051,410.0,80.0,73.0,34.0,12.0,4.0,1.0,79.0,38.0,6.0,11.0,5.0,12.0,3.0,1.0,27.0,6.0,2.0,0.0,6.0,9.0,0.0,1.0
07. Chamberí,7052,336.0,47.0,44.0,41.0,7.0,6.0,0.0,40.0,40.0,10.0,13.0,2.0,12.0,6.0,1.0,35.0,16.0,0.0,0.0,11.0,5.0,0.0,0.0
07. Chamberí,7053,700.0,126.0,124.0,70.0,25.0,4.0,6.0,110.0,51.0,33.0,25.0,1.0,14.0,7.0,1.0,52.0,12.0,0.0,0.0,18.0,20.0,0.0,1.0
07. Chamberí,7055,349.0,49.0,55.0,33.0,14.0,5.0,1.0,48.0,36.0,15.0,12.0,0.0,14.0,3.0,2.0,37.0,8.0,2.0,0.0,10.0,5.0,0.0,0.0
07. Chamberí,7056,358.0,59.0,51.0,25.0,11.0,5.0,3.0,69.0,41.0,14.0,12.0,0.0,9.0,3.0,2.0,27.0,11.0,0.0,0.0,8.0,8.0,0.0,0.0
07. Chamberí,7057,689.0,103.0,106.0,80.0,13.0,16.0,4.0,106.0,88.0,28.0,20.0,6.0,21.0,3.0,1.0,46.0,17.0,3.0,1.0,14.0,12.0,1.0,0.0
07. Chamberí,7058,633.0,112.0,109.0,73.0,24.0,4.0,3.0,119.0,70.0,22.0,6.0,3.0,13.0,1.0,1.0,33.0,19.0,1.0,0.0,16.0,3.0,0.0,1.0
07. Chamberí,7059,385.0,57.0,61.0,32.0,10.0,5.0,2.0,67.0,43.0,15.0,13.0,4.0,12.0,2.0,2.0,20.0,11.0,1.0,0.0,16.0,12.0,0.0,0.0
07. Chamberí,7060,447.0,79.0,74.0,56.0,10.0,6.0,0.0,79.0,36.0,10.0,11.0,3.0,18.0,2.0,2.0,31.0,7.0,1.0,0.0,10.0,12.0,0.0,0.0
07. Chamberí,7061,649.0,145.0,92.0,82.0,20.0,9.0,2.0,94.0,70.0,15.0,20.0,2.0,17.0,2.0,1.0,34.0,12.0,0.0,2.0,16.0,14.0,0.0,0.0
07. Chamberí,7062,472.0,67.0,66.0,41.0,14.0,8.0,0.0,85.0,44.0,21.0,15.0,3.0,20.0,8.0,5.0,36.0,11.0,1.0,0.0,15.0,12.0,0.0,0.0
07. Chamberí,7063,597.0,90.0,70.0,61.0,20.0,10.0,2.0,90.0,81.0,22.0,22.0,4.0,25.0,5.0,2.0,53.0,14.0,2.0,0.0,15.0,8.0,0.0,1.0
07. Chamberí,7064,482.0,56.0,43.0,74.0,16.0,9.0,3.0,59.0,61.0,10.0,24.0,3.0,26.0,5.0,1.0,34.0,20.0,3.0,0.0,15.0,20.0,0.0,0.0
07. Chamberí,7065,632.0,109.0,84.0,68.0,28.0,7.0,0.0,104.0,71.0,19.0,14.0,4.0,21.0,10.0,3.0,38.0,12.0,4.0,1.0,13.0,22.0,0.0,0.0
07. Chamberí,7066,543.0,114.0,68.0,60.0,30.0,5.0,4.0,82.0,45.0,21.0,8.0,3.0,15.0,5.0,3.0,33.0,10.0,2.0,0.0,21.0,13.0,0.0,1.0
07. Chamberí,7067,495.0,64.0,58.0,52.0,14.0,14.0,1.0,82.0,65.0,25.0,19.0,5.0,14.0,4.0,3.0,33.0,8.0,0.0,0.0,13.0,21.0,0.0,0.0
07. Chamberí,7068,475.0,60.0,62.0,52.0,21.0,5.0,0.0,73.0,60.0,21.0,12.0,6.0,14.0,5.0,1.0,35.0,13.0,3.0,0.0,16.0,16.0,0.0,0.0
07. Chamberí,7069,495.0,83.0,75.0,63.0,10.0,12.0,1.0,70.0,64.0,20.0,12.0,1.0,18.0,6.0,1.0,36.0,2.0,3.0,0.0,11.0,7.0,0.0,0.0
07. Chamberí,7070,591.0,112.0,96.0,56.0,21.0,9.0,3.0,80.0,47.0,22.0,21.0,3.0,18.0,6.0,2.0,37.0,15.0,0.0,0.0,21.0,22.0,0.0,0.0
07. Chamberí,7071,454.0,53.0,54.0,45.0,16.0,6.0,0.0,69.0,54.0,17.0,20.0,6.0,25.0,5.0,4.0,33.0,15.0,2.0,1.0,18.0,11.0,0.0,0.0
07. Chamberí,7072,663.0,96.0,77.0,66.0,32.0,11.0,2.0,88.0,90.0,19.0,18.0,3.0,30.0,1.0,3.0,56.0,18.0,5.0,0.0,18.0,28.0,2.0,0.0
07. Chamberí,7073,656.0,103.0,94.0,69.0,29.0,7.0,4.0,103.0,61.0,33.0,15.0,5.0,28.0,5.0,6.0,32.0,16.0,2.0,0.0,19.0,25.0,0.0,0.0
07. Chamberí,7075,442.0,64.0,52.0,41.0,25.0,1.0,2.0,63.0,44.0,16.0,17.0,2.0,17.0,5.0,1.0,36.0,14.0,3.0,0.0,18.0,20.0,0.0,1.0
07. Chamberí,7076,374.0,57.0,52.0,53.0,17.0,8.0,3.0,27.0,48.0,12.0,6.0,6.0,15.0,4.0,2.0,20.0,8.0,3.0,1.0,13.0,17.0,2.0,0.0
07. Chamberí,7078,452.0,52.0,65.0,41.0,15.0,4.0,3.0,55.0,68.0,20.0,14.0,5.0,22.0,2.0,4.0,31.0,11.0,1.0,0.0,20.0,19.0,0.0,0.0
07. Chamberí,7079,396.0,58.0,70.0,26.0,12.0,2.0,3.0,73.0,44.0,11.0,14.0,4.0,13.0,2.0,2.0,26.0,6.0,1.0,1.0,10.0,17.0,1.0,0.0
07. Chamberí,7080,484.0,52.0,52.0,48.0,11.0,4.0,3.0,63.0,75.0,12.0,19.0,2.0,22.0,6.0,4.0,33.0,16.0,6.0,0.0,23.0,31.0,0.0,2.0
07. Chamberí,7081,509.0,39.0,57.0,38.0,21.0,3.0,1.0,62.0,68.0,14.0,18.0,5.0,24.0,9.0,5.0,47.0,17.0,5.0,1.0,28.0,46.0,1.0,0.0
07. Chamberí,7082,499.0,61.0,54.0,47.0,25.0,12.0,2.0,72.0,65.0,17.0,12.0,5.0,27.0,3.0,4.0,38.0,14.0,6.0,1.0,22.0,12.0,0.0,0.0
07. Chamberí,7083,287.0,27.0,25.0,27.0,11.0,1.0,0.0,35.0,56.0,7.0,11.0,1.0,18.0,2.0,2.0,29.0,7.0,2.0,1.0,8.0,17.0,0.0,0.0
07. Chamberí,7084,486.0,68.0,51.0,68.0,22.0,6.0,1.0,47.0,76.0,8.0,16.0,7.0,12.0,3.0,3.0,39.0,13.0,4.0,2.0,18.0,22.0,0.0,0.0
07. Chamberí,7085,529.0,55.0,47.0,71.0,27.0,8.0,3.0,57.0,79.0,20.0,10.0,7.0,23.0,6.0,4.0,49.0,15.0,0.0,1.0,23.0,19.0,4.0,1.0
07. Chamberí,7086,330.0,26.0,31.0,31.0,12.0,4.0,1.0,33.0,43.0,12.0,13.0,4.0,18.0,9.0,1.0,29.0,18.0,5.0,2.0,15.0,23.0,0.0,0.0
07. Chamberí,7087,374.0,45.0,48.0,37.0,13.0,11.0,2.0,41.0,38.0,13.0,10.0,11.0,18.0,3.0,2.0,29.0,22.0,0.0,0.0,18.0,13.0,0.0,0.0
07. Chamberí,7088,467.0,56.0,48.0,48.0,14.0,1.0,1.0,63.0,67.0,20.0,18.0,3.0,27.0,8.0,2.0,39.0,17.0,3.0,1.0,13.0,18.0,0.0,0.0
07. Chamberí,7089,586.0,80.0,58.0,70.0,17.0,10.0,2.0,74.0,91.0,18.0,22.0,5.0,28.0,8.0,1.0,47.0,13.0,3.0,0.0,16.0,22.0,0.0,1.0
07. Chamberí,7090,446.0,71.0,68.0,44.0,16.0,14.0,1.0,71.0,38.0,16.0,12.0,4.0,12.0,5.0,0.0,28.0,8.0,2.0,2.0,11.0,23.0,0.0,0.0
07. Chamberí,7091,403.0,71.0,46.0,46.0,14.0,3.0,3.0,65.0,49.0,16.0,11.0,2.0,15.0,1.0,0.0,37.0,2.0,1.0,1.0,4.0,15.0,1.0,0.0
07. Chamberí,7092,544.0,70.0,69.0,61.0,26.0,8.0,4.0,59.0,59.0,21.0,19.0,8.0,24.0,2.0,5.0,46.0,14.0,2.0,1.0,18.0,27.0,1.0,0.0
07. Chamberí,7093,501.0,48.0,40.0,62.0,16.0,8.0,0.0,59.0,68.0,14.0,16.0,10.0,20.0,5.0,3.0,44.0,24.0,5.0,0.0,20.0,39.0,0.0,0.0
07. Chamberí,7094,632.0,61.0,65.0,80.0,10.0,6.0,2.0,73.0,86.0,29.0,20.0,13.0,33.0,5.0,7.0,60.0,23.0,3.0,1.0,24.0,31.0,0.0,0.0
07. Chamberí,7095,516.0,39.0,41.0,55.0,18.0,12.0,4.0,41.0,81.0,16.0,24.0,12.0,23.0,6.0,10.0,46.0,16.0,7.0,1.0,27.0,37.0,0.0,0.0
07. Chamberí,7096,517.0,84.0,57.0,51.0,18.0,5.0,0.0,68.0,66.0,23.0,17.0,5.0,19.0,6.0,5.0,21.0,19.0,3.0,1.0,20.0,29.0,0.0,0.0
07. Chamberí,7097,404.0,77.0,40.0,35.0,9.0,6.0,3.0,72.0,39.0,19.0,20.0,5.0,13.0,2.0,4.0,28.0,10.0,0.0,1.0,12.0,9.0,0.0,0.0
07. Chamberí,7098,417.0,31.0,23.0,63.0,12.0,8.0,1.0,50.0,77.0,19.0,19.0,7.0,22.0,6.0,0.0,32.0,14.0,1.0,1.0,18.0,12.0,0.0,1.0
07. Chamberí,7099,438.0,66.0,47.0,53.0,13.0,5.0,2.0,80.0,57.0,20.0,18.0,1.0,15.0,3.0,0.0,25.0,12.0,0.0,0.0,11.0,10.0,0.0,0.0
07. Chamberí,7100,417.0,92.0,55.0,42.0,14.0,7.0,4.0,66.0,40.0,17.0,8.0,1.0,11.0,5.0,2.0,20.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0
07. Chamberí,7101,645.0,122.0,109.0,83.0,21.0,9.0,1.0,91.0,66.0,15.0,9.0,1.0,24.0,3.0,4.0,37.0,17.0,3.0,1.0,17.0,11.0,0.0,1.0
07. Chamberí,7102,659.0,122.0,94.0,81.0,19.0,11.0,2.0,87.0,69.0,27.0,16.0,3.0,22.0,5.0,4.0,41.0,18.0,2.0,0.0,19.0,17.0,0.0,0.0
07. Chamberí,7103,717.0,131.0,109.0,73.0,28.0,15.0,2.0,110.0,74.0,20.0,13.0,1.0,23.0,10.0,2.0,55.0,13.0,3.0,0.0,18.0,16.0,1.0,0.0
07. Chamberí,7105,493.0,52.0,43.0,65.0,18.0,6.0,1.0,55.0,77.0,28.0,28.0,4.0,15.0,4.0,1.0,42.0,18.0,4.0,0.0,18.0,14.0,0.0,0.0
07. Chamberí,7106,575.0,54.0,66.0,74.0,25.0,5.0,0.0,64.0,96.0,26.0,20.0,7.0,30.0,5.0,1.0,48.0,18.0,2.0,2.0,16.0,15.0,0.0,1.0
07. Chamberí,7107,437.0,69.0,37.0,45.0,17.0,3.0,1.0,53.0,67.0,24.0,9.0,5.0,21.0,5.0,1.0,37.0,14.0,2.0,0.0,10.0,16.0,1.0,0.0
07. Chamberí,7108,427.0,43.0,48.0,46.0,11.0,7.0,3.0,68.0,43.0,17.0,17.0,4.0,23.0,7.0,1.0,36.0,16.0,0.0,0.0,14.0,22.0,1.0,0.0
07. Chamberí,7109,575.0,74.0,61.0,90.0,12.0,5.0,3.0,88.0,77.0,29.0,16.0,3.0,18.0,4.0,0.0,42.0,14.0,4.0,1.0,22.0,11.0,1.0,0.0
07. Chamberí,7110,542.0,118.0,75.0,60.0,19.0,7.0,0.0,87.0,56.0,7.0,9.0,0.0,18.0,4.0,1.0,46.0,7.0,1.0,0.0,19.0,8.0,0.0,0.0
07. Chamberí,7111,598.0,65.0,51.0,84.0,33.0,6.0,0.0,90.0,91.0,26.0,18.0,5.0,23.0,2.0,0.0,58.0,15.0,1.0,0.0,17.0,13.0,0.0,0.0
07. Chamberí,7113,821.0,105.0,92.0,76.0,18.0,16.0,6.0,132.0,84.0,33.0,62.0,19.0,31.0,13.0,8.0,59.0,28.0,3.0,1.0,23.0,12.0,0.0,0.0
07. Chamberí,7114,777.0,84.0,65.0,101.0,27.0,14.0,4.0,74.0,139.0,32.0,40.0,5.0,39.0,7.0,1.0,68.0,20.0,1.0,1.0,29.0,25.0,0.0,1.0
07. Chamberí,7115,629.0,73.0,72.0,79.0,26.0,10.0,2.0,74.0,94.0,32.0,25.0,1.0,23.0,9.0,2.0,45.0,17.0,3.0,0.0,20.0,21.0,1.0,0.0
07. Chamberí,7116,408.0,23.0,29.0,40.0,5.0,3.0,1.0,45.0,52.0,16.0,32.0,10.0,18.0,4.0,1.0,47.0,17.0,4.0,1.0,23.0,37.0,0.0,0.0
07. Chamberí,7117,609.0,97.0,82.0,78.0,25.0,10.0,1.0,93.0,61.0,24.0,11.0,5.0,19.0,7.0,0.0,43.0,10.0,0.0,0.0,15.0,27.0,0.0,1.0
07. Chamberí,7118,748.0,144.0,107.0,85.0,23.0,13.0,1.0,115.0,95.0,28.0,17.0,5.0,12.0,2.0,1.0,49.0,17.0,2.0,0.0,15.0,17.0,0.0,0.0
07. Chamberí,7119,663.0,121.0,76.0,98.0,22.0,6.0,0.0,82.0,77.0,21.0,28.0,6.0,32.0,6.0,2.0,37.0,7.0,4.0,0.0,22.0,14.0,0.0,2.0
07. Chamberí,7120,690.0,45.0,77.0,93.0,28.0,5.0,2.0,74.0,102.0,23.0,29.0,11.0,34.0,10.0,3.0,67.0,30.0,5.0,2.0,28.0,22.0,0.0,0.0
07. Chamberí,7121,718.0,74.0,56.0,104.0,19.0,4.0,3.0,73.0,113.0,23.0,38.0,9.0,33.0,10.0,4.0,66.0,32.0,6.0,0.0,26.0,25.0,0.0,0.0
07. Chamberí,7122,563.0,96.0,87.0,61.0,17.0,6.0,1.0,79.0,64.0,14.0,17.0,6.0,15.0,4.0,3.0,39.0,19.0,1.0,0.0,15.0,19.0,0.0,0.0
07. Chamberí,7123,502.0,67.0,48.0,62.0,15.0,3.0,1.0,66.0,74.0,21.0,21.0,4.0,29.0,8.0,4.0,33.0,17.0,2.0,2.0,13.0,12.0,0.0,0.0
07. Chamberí,7124,266.0,12.0,15.0,31.0,15.0,4.0,0.0,29.0,49.0,10.0,15.0,5.0,10.0,5.0,1.0,22.0,10.0,6.0,0.0,10.0,17.0,0.0,0.0
07. Chamberí,7125,382.0,19.0,26.0,57.0,16.0,5.0,0.0,30.0,62.0,13.0,13.0,12.0,15.0,3.0,3.0,48.0,16.0,2.0,0.0,14.0,28.0,0.0,0.0
07. Chamberí,7126,356.0,24.0,14.0,42.0,8.0,5.0,1.0,23.0,57.0,12.0,17.0,11.0,22.0,8.0,4.0,44.0,15.0,1.0,0.0,17.0,31.0,0.0,0.0
07. Chamberí,7127,621.0,68.0,46.0,96.0,22.0,8.0,3.0,64.0,84.0,25.0,42.0,4.0,23.0,3.0,1.0,68.0,18.0,3.0,0.0,19.0,23.0,1.0,0.0
07. Chamberí,7128,319.0,33.0,27.0,47.0,11.0,2.0,3.0,22.0,56.0,10.0,7.0,3.0,17.0,2.0,1.0,34.0,13.0,3.0,0.0,14.0,14.0,0.0,0.0
07. Chamberí,7129,375.0,40.0,35.0,62.0,15.0,2.0,1.0,37.0,69.0,15.0,13.0,3.0,8.0,2.0,5.0,24.0,12.0,4.0,0.0,14.0,13.0,1.0,0.0
07. Chamberí,7130,507.0,42.0,44.0,69.0,23.0,9.0,4.0,53.0,82.0,14.0,24.0,13.0,25.0,5.0,3.0,37.0,16.0,3.0,0.0,17.0,23.0,0.0,1.0
07. Chamberí,7131,478.0,29.0,21.0,62.0,12.0,5.0,1.0,37.0,97.0,11.0,25.0,11.0,29.0,5.0,3.0,66.0,19.0,3.0,1.0,14.0,27.0,0.0,0.0
07. Chamberí,7132,406.0,45.0,42.0,58.0,12.0,5.0,3.0,37.0,61.0,8.0,17.0,1.0,20.0,2.0,2.0,40.0,8.0,0.0,1.0,8.0,32.0,4.0,0.0
07. Chamberí,7133,447.0,34.0,17.0,74.0,23.0,4.0,0.0,30.0,92.0,16.0,21.0,6.0,15.0,2.0,5.0,46.0,15.0,2.0,2.0,20.0,23.0,0.0,0.0
07. Chamberí,7135,402.0,42.0,37.0,55.0,12.0,4.0,2.0,44.0,61.0,14.0,17.0,6.0,16.0,3.0,1.0,33.0,16.0,2.0,0.0,13.0,20.0,4.0,0.0
08. Fuencarral-El Pardo,8001,343.0,21.0,19.0,47.0,16.0,6.0,2.0,31.0,50.0,30.0,22.0,4.0,18.0,9.0,1.0,31.0,18.0,1.0,0.0,8.0,9.0,0.0,0.0
08. Fuencarral-El Pardo,8002,235.0,12.0,27.0,28.0,11.0,4.0,2.0,19.0,37.0,8.0,16.0,5.0,12.0,2.0,1.0,25.0,4.0,0.0,0.0,8.0,11.0,3.0,0.0
08. Fuencarral-El Pardo,8003,508.0,41.0,47.0,73.0,28.0,11.0,7.0,56.0,91.0,19.0,16.0,4.0,19.0,5.0,5.0,45.0,11.0,3.0,0.0,16.0,11.0,0.0,0.0
08. Fuencarral-El Pardo,8004,230.0,17.0,14.0,35.0,5.0,3.0,2.0,23.0,44.0,10.0,15.0,1.0,11.0,2.0,1.0,19.0,7.0,1.0,0.0,8.0,9.0,3.0,0.0
08. Fuencarral-El Pardo,8005,373.0,21.0,17.0,30.0,10.0,2.0,3.0,21.0,68.0,9.0,10.0,23.0,26.0,6.0,6.0,47.0,20.0,4.0,1.0,19.0,30.0,0.0,0.0
08. Fuencarral-El Pardo,8006,334.0,9.0,10.0,37.0,11.0,6.0,4.0,10.0,69.0,11.0,23.0,25.0,21.0,1.0,7.0,34.0,13.0,4.0,2.0,15.0,22.0,0.0,0.0
08. Fuencarral-El Pardo,8007,451.0,28.0,18.0,46.0,25.0,6.0,7.0,27.0,99.0,9.0,14.0,19.0,23.0,6.0,8.0,42.0,18.0,4.0,2.0,15.0,35.0,0.0,0.0
08. Fuencarral-El Pardo,8008,523.0,27.0,23.0,40.0,16.0,6.0,3.0,36.0,81.0,30.0,36.0,14.0,37.0,13.0,5.0,57.0,34.0,7.0,1.0,13.0,42.0,2.0,0.0
08. Fuencarral-El Pardo,8009,669.0,62.0,56.0,59.0,25.0,11.0,1.0,72.0,106.0,33.0,24.0,11.0,49.0,10.0,4.0,44.0,35.0,8.0,2.0,22.0,34.0,1.0,0.0
08. Fuencarral-El Pardo,8010,301.0,10.0,13.0,28.0,11.0,5.0,1.0,25.0,53.0,13.0,21.0,2.0,30.0,4.0,4.0,33.0,8.0,5.0,0.0,15.0,19.0,1.0,0.0
08. Fuencarral-El Pardo,8011,277.0,17.0,19.0,23.0,14.0,7.0,0.0,28.0,54.0,14.0,11.0,2.0,16.0,6.0,2.0,27.0,10.0,1.0,1.0,13.0,12.0,0.0,0.0
08. Fuencarral-El Pardo,8012,463.0,18.0,13.0,41.0,8.0,7.0,1.0,35.0,84.0,26.0,25.0,10.0,44.0,10.0,6.0,28.0,32.0,6.0,1.0,28.0,39.0,1.0,0.0
08. Fuencarral-El Pardo,8013,325.0,4.0,4.0,27.0,8.0,8.0,1.0,17.0,70.0,11.0,14.0,11.0,15.0,5.0,3.0,50.0,30.0,3.0,1.0,13.0,29.0,1.0,0.0
08. Fuencarral-El Pardo,8014,299.0,4.0,9.0,50.0,11.0,5.0,3.0,22.0,84.0,15.0,16.0,2.0,16.0,6.0,2.0,24.0,10.0,3.0,1.0,12.0,4.0,0.0,0.0
08. Fuencarral-El Pardo,8015,389.0,16.0,19.0,54.0,19.0,2.0,3.0,24.0,89.0,18.0,16.0,2.0,32.0,6.0,1.0,39.0,13.0,2.0,0.0,20.0,14.0,0.0,0.0
08. Fuencarral-El Pardo,8016,401.0,35.0,35.0,40.0,12.0,17.0,1.0,53.0,43.0,24.0,8.0,8.0,19.0,8.0,5.0,32.0,20.0,0.0,1.0,26.0,14.0,0.0,0.0
08. Fuencarral-El Pardo,8017,701.0,59.0,34.0,65.0,25.0,18.0,2.0,94.0,97.0,31.0,34.0,6.0,63.0,16.0,3.0,56.0,47.0,6.0,2.0,16.0,27.0,0.0,0.0
08. Fuencarral-El Pardo,8018,347.0,26.0,40.0,37.0,10.0,10.0,0.0,48.0,50.0,20.0,5.0,1.0,22.0,6.0,2.0,23.0,17.0,1.0,0.0,14.0,14.0,1.0,0.0
08. Fuencarral-El Pardo,8019,374.0,27.0,32.0,50.0,11.0,10.0,0.0,55.0,48.0,19.0,11.0,1.0,34.0,7.0,5.0,31.0,6.0,0.0,0.0,13.0,14.0,0.0,0.0
08. Fuencarral-El Pardo,8020,381.0,33.0,30.0,53.0,20.0,18.0,1.0,46.0,82.0,12.0,12.0,2.0,19.0,2.0,0.0,20.0,6.0,0.0,0.0,11.0,14.0,0.0,0.0
08. Fuencarral-El Pardo,8021,419.0,32.0,26.0,62.0,15.0,5.0,3.0,36.0,77.0,22.0,13.0,0.0,13.0,11.0,2.0,47.0,11.0,2.0,1.0,21.0,19.0,0.0,1.0
